aqi,parameter_code,sample_duration_code,sample_duration,observation_count,observation_percent,arithmetic_mean,date_local88101,aqi88101,parameter_code88101,sample_duration_code88101,sample_duration88101,observation_count88101,observation_percent88101,arithmetic_mean88101,date_local44201,aqi44201,parameter_code44201,sample_duration_code44201,sample_duration44201,observation_count44201,observation_percent44201,arithmetic_mean44201
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4,2013-02-24,55.0,88101,7,24 HOUR,1.0,100.0,11.5,2013-02-23,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.014824
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4,2013-02-24,55.0,88101,7,24 HOUR,1.0,100.0,11.5,2013-02-23,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.014824
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.304167,2013-02-27,31.0,88101,7,24 HOUR,1.0,100.0,5.5,2013-02-24,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.026588
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.304167,2013-02-27,31.0,88101,7,24 HOUR,1.0,100.0,5.5,2013-02-24,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.026588
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2375,2013-02-27,36.0,88101,7,24 HOUR,1.0,100.0,6.5,2013-02-25,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.01525
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2375,2013-02-27,36.0,88101,7,24 HOUR,1.0,100.0,6.5,2013-02-25,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.01525
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.220833,2013-02-27,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-02-26,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021882
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.220833,2013-02-27,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-02-26,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021882
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.295833,2013-02-27,69.0,88101,7,24 HOUR,1.0,100.0,18.9,2013-02-27,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.011824
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.295833,2013-02-27,69.0,88101,7,24 HOUR,1.0,100.0,18.9,2013-02-27,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.011824
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.345833,2013-03-02,19.0,88101,7,24 HOUR,1.0,100.0,3.4,2013-02-27,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0165
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.345833,2013-03-02,19.0,88101,7,24 HOUR,1.0,100.0,3.4,2013-02-27,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0165
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.320833,2013-03-02,25.0,88101,7,24 HOUR,1.0,100.0,4.5,2013-02-28,17.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.012083
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.320833,2013-03-02,25.0,88101,7,24 HOUR,1.0,100.0,4.5,2013-02-28,17.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.012083
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.35,2013-03-02,43.0,88101,7,24 HOUR,1.0,100.0,7.8,2013-03-01,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.016708
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.35,2013-03-02,43.0,88101,7,24 HOUR,1.0,100.0,7.8,2013-03-01,19.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.016708
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-03-05,22.0,88101,7,24 HOUR,1.0,100.0,4.0,2013-03-02,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020647
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3,2013-03-05,22.0,88101,7,24 HOUR,1.0,100.0,4.0,2013-03-02,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020647
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.345833,2013-03-05,26.0,88101,7,24 HOUR,1.0,100.0,4.7,2013-03-03,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.024083
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.345833,2013-03-05,26.0,88101,7,24 HOUR,1.0,100.0,4.7,2013-03-03,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.024083
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.279167,2013-03-05,37.0,88101,7,24 HOUR,1.0,100.0,6.7,2013-03-04,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023542
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.279167,2013-03-05,37.0,88101,7,24 HOUR,1.0,100.0,6.7,2013-03-04,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023542
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.308333,2013-03-05,44.0,88101,7,24 HOUR,1.0,100.0,8.0,2013-03-05,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.018542
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.308333,2013-03-05,44.0,88101,7,24 HOUR,1.0,100.0,8.0,2013-03-05,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.018542
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.279167,2013-03-08,23.0,88101,7,24 HOUR,1.0,100.0,4.2,2013-03-06,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.028941
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.279167,2013-03-08,23.0,88101,7,24 HOUR,1.0,100.0,4.2,2013-03-06,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.028941
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2125,2013-03-08,24.0,88101,7,24 HOUR,1.0,100.0,4.4,2013-03-07,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0255
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2125,2013-03-08,24.0,88101,7,24 HOUR,1.0,100.0,4.4,2013-03-07,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.0255
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1625,2013-03-08,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-03-08,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.027042
2.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.1625,2013-03-08,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-03-08,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.027042
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3125,2013-03-08,47.0,88101,7,24 HOUR,1.0,100.0,8.5,2013-03-09,33.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021353
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3125,2013-03-08,47.0,88101,7,24 HOUR,1.0,100.0,8.5,2013-03-09,33.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021353
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.416667,2013-03-11,38.0,88101,7,24 HOUR,1.0,100.0,6.8,2013-03-10,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022958
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.416667,2013-03-11,38.0,88101,7,24 HOUR,1.0,100.0,6.8,2013-03-10,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022958
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.366667,2013-03-11,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-03-11,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.021083
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.366667,2013-03-11,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-03-11,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.021083
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4,2013-03-11,41.0,88101,7,24 HOUR,1.0,100.0,7.4,2013-03-12,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020059
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4,2013-03-11,41.0,88101,7,24 HOUR,1.0,100.0,7.4,2013-03-12,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.020059
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.491667,2013-03-11,52.0,88101,7,24 HOUR,1.0,100.0,9.6,2013-03-13,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.024083
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.491667,2013-03-11,52.0,88101,7,24 HOUR,1.0,100.0,9.6,2013-03-13,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.024083
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.520833,2013-03-14,17.0,88101,7,24 HOUR,1.0,100.0,3.0,2013-03-14,33.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.031708
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.520833,2013-03-14,17.0,88101,7,24 HOUR,1.0,100.0,3.0,2013-03-14,33.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.031708
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.383333,2013-03-14,18.0,88101,7,24 HOUR,1.0,100.0,3.2,2013-03-15,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.022941
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.383333,2013-03-14,18.0,88101,7,24 HOUR,1.0,100.0,3.2,2013-03-15,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.022941
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.370833,2013-03-14,24.0,88101,7,24 HOUR,1.0,100.0,4.4,2013-03-15,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.02325
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.370833,2013-03-14,24.0,88101,7,24 HOUR,1.0,100.0,4.4,2013-03-15,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.02325
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4125,2013-03-14,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2013-03-16,18.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.014706
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4125,2013-03-14,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2013-03-16,18.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.014706
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3625,2013-03-17,25.0,88101,7,24 HOUR,1.0,100.0,4.5,2013-03-16,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.016417
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3625,2013-03-17,25.0,88101,7,24 HOUR,1.0,100.0,4.5,2013-03-16,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.016417
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.341667,2013-03-17,28.0,88101,7,24 HOUR,1.0,100.0,5.0,2013-03-17,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.024529
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.341667,2013-03-17,28.0,88101,7,24 HOUR,1.0,100.0,5.0,2013-03-17,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.024529
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.429167,2013-03-17,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2013-03-18,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.022647
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.429167,2013-03-17,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2013-03-18,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.022647
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.366667,2013-03-17,45.0,88101,7,24 HOUR,1.0,100.0,8.1,2013-03-19,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019706
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.366667,2013-03-17,45.0,88101,7,24 HOUR,1.0,100.0,8.1,2013-03-19,22.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019706
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2625,2013-03-20,43.0,88101,7,24 HOUR,1.0,100.0,7.8,2013-03-19,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.020208
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.2625,2013-03-20,43.0,88101,7,24 HOUR,1.0,100.0,7.8,2013-03-19,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.020208
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.283333,2013-03-20,46.0,88101,7,24 HOUR,1.0,100.0,8.3,2013-03-20,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.027353
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.283333,2013-03-20,46.0,88101,7,24 HOUR,1.0,100.0,8.3,2013-03-20,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.027353
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.279167,2013-03-20,49.0,88101,7,24 HOUR,1.0,100.0,8.8,2013-03-21,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028458
3.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.279167,2013-03-20,49.0,88101,7,24 HOUR,1.0,100.0,8.8,2013-03-21,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028458
9.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.404167,2013-03-20,54.0,88101,7,24 HOUR,1.0,100.0,10.5,2013-03-22,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023333
9.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.404167,2013-03-20,54.0,88101,7,24 HOUR,1.0,100.0,10.5,2013-03-22,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023333
10.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.616667,2013-03-23,19.0,88101,7,24 HOUR,1.0,100.0,3.4,2013-03-23,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026542
10.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.616667,2013-03-23,19.0,88101,7,24 HOUR,1.0,100.0,3.4,2013-03-23,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026542
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.433333,2013-03-23,30.0,88101,7,24 HOUR,1.0,100.0,5.4,2013-03-24,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.433333,2013-03-23,30.0,88101,7,24 HOUR,1.0,100.0,5.4,2013-03-24,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.345833,2013-03-23,32.0,88101,7,24 HOUR,1.0,100.0,5.8,2013-03-25,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.019542
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.345833,2013-03-23,32.0,88101,7,24 HOUR,1.0,100.0,5.8,2013-03-25,23.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.019542
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.366667,2013-03-26,23.0,88101,7,24 HOUR,1.0,100.0,4.1,2013-03-26,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022167
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.366667,2013-03-26,23.0,88101,7,24 HOUR,1.0,100.0,4.1,2013-03-26,28.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022167
6.0,42101,Z,8-HR RUN AVG END HOUR,16,67.0,0.3875,2013-03-26,26.0,88101,7,24 HOUR,1.0,100.0,4.7,2013-03-27,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028375
6.0,42101,Z,8-HR RUN AVG END HOUR,16,67.0,0.3875,2013-03-26,26.0,88101,7,24 HOUR,1.0,100.0,4.7,2013-03-27,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.028375
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.283333,2013-03-26,34.0,88101,7,24 HOUR,1.0,100.0,6.2,2013-03-28,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.023941
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.283333,2013-03-26,34.0,88101,7,24 HOUR,1.0,100.0,6.2,2013-03-28,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.023941
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.25,2013-03-26,35.0,88101,7,24 HOUR,1.0,100.0,6.3,2013-03-29,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.02275
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.25,2013-03-26,35.0,88101,7,24 HOUR,1.0,100.0,6.3,2013-03-29,29.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.02275
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.316667,2013-03-29,21.0,88101,7,24 HOUR,1.0,100.0,3.8,2013-03-30,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.016353
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.316667,2013-03-29,21.0,88101,7,24 HOUR,1.0,100.0,3.8,2013-03-30,32.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.016353
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.233333,2013-03-29,27.0,88101,7,24 HOUR,1.0,100.0,4.8,2013-03-31,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026333
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.233333,2013-03-29,27.0,88101,7,24 HOUR,1.0,100.0,4.8,2013-03-31,37.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026333
3.0,42101,Z,8-HR RUN AVG END HOUR,11,46.0,0.163636,2013-03-29,28.0,88101,7,24 HOUR,1.0,100.0,5.0,2013-04-01,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.029294
3.0,42101,Z,8-HR RUN AVG END HOUR,11,46.0,0.163636,2013-03-29,28.0,88101,7,24 HOUR,1.0,100.0,5.0,2013-04-01,30.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.029294
6.0,42101,Z,8-HR RUN AVG END HOUR,8,33.0,0.4625,2013-03-29,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2013-04-02,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.032333
6.0,42101,Z,8-HR RUN AVG END HOUR,8,33.0,0.4625,2013-03-29,33.0,88101,7,24 HOUR,1.0,100.0,6.0,2013-04-02,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.032333
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.416667,2013-04-01,52.0,88101,7,24 HOUR,1.0,100.0,9.9,2013-04-03,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,21.0,88.0,0.03319
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.416667,2013-04-01,52.0,88101,7,24 HOUR,1.0,100.0,9.9,2013-04-03,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,21.0,88.0,0.03319
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.475,2013-04-01,53.0,88101,7,24 HOUR,1.0,100.0,10.3,2013-04-04,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,19.0,79.0,0.022632
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.475,2013-04-01,53.0,88101,7,24 HOUR,1.0,100.0,10.3,2013-04-04,26.0,44201,W,8-HR RUN AVG BEGIN HOUR,19.0,79.0,0.022632
9.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4875,2013-04-01,54.0,88101,7,24 HOUR,1.0,100.0,10.8,2013-04-05,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.033353
9.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.4875,2013-04-01,54.0,88101,7,24 HOUR,1.0,100.0,10.8,2013-04-05,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.033353
9.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.441667,2013-04-01,56.0,88101,7,24 HOUR,1.0,100.0,11.7,2013-04-06,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026667
9.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.441667,2013-04-01,56.0,88101,7,24 HOUR,1.0,100.0,11.7,2013-04-06,35.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.026667
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.45,2013-04-04,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-04-07,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,6.0,35.0,0.020833
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.45,2013-04-04,39.0,88101,7,24 HOUR,1.0,100.0,7.0,2013-04-07,20.0,44201,W,8-HR RUN AVG BEGIN HOUR,6.0,35.0,0.020833
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.516667,2013-04-04,42.0,88101,7,24 HOUR,1.0,100.0,7.5,2013-04-07,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,9.0,38.0,0.021556
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.516667,2013-04-04,42.0,88101,7,24 HOUR,1.0,100.0,7.5,2013-04-07,21.0,44201,W,8-HR RUN AVG BEGIN HOUR,9.0,38.0,0.021556
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.433333,2013-04-04,43.0,88101,7,24 HOUR,1.0,100.0,7.7,2013-04-08,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.433333,2013-04-04,43.0,88101,7,24 HOUR,1.0,100.0,7.7,2013-04-08,31.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.022
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.529167,2013-04-04,49.0,88101,7,24 HOUR,1.0,100.0,8.8,2013-04-09,34.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019941
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.529167,2013-04-04,49.0,88101,7,24 HOUR,1.0,100.0,8.8,2013-04-09,34.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.019941
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.5375,2013-04-07,29.0,88101,7,24 HOUR,1.0,100.0,5.2,2013-04-10,15.0,44201,W,8-HR RUN AVG BEGIN HOUR,8.0,33.0,0.014
7.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.5375,2013-04-07,29.0,88101,7,24 HOUR,1.0,100.0,5.2,2013-04-10,15.0,44201,W,8-HR RUN AVG BEGIN HOUR,8.0,33.0,0.014
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.325,2013-04-07,30.0,88101,7,24 HOUR,1.0,100.0,5.4,2013-04-11,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,14.0,58.0,0.025429
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.325,2013-04-07,30.0,88101,7,24 HOUR,1.0,100.0,5.4,2013-04-11,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,14.0,58.0,0.025429
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3875,2013-04-07,31.0,88101,7,24 HOUR,1.0,100.0,5.5,2013-04-12,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021412
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3875,2013-04-07,31.0,88101,7,24 HOUR,1.0,100.0,5.5,2013-04-12,25.0,44201,W,8-HR RUN AVG BEGIN HOUR,17.0,100.0,0.021412
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.429167,2013-04-07,34.0,88101,7,24 HOUR,1.0,100.0,6.2,2013-04-12,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023208
6.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.429167,2013-04-07,34.0,88101,7,24 HOUR,1.0,100.0,6.2,2013-04-12,27.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.023208
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3375,2013-04-10,59.0,88101,7,24 HOUR,1.0,100.0,13.3,2013-04-13,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.016375
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.3375,2013-04-10,59.0,88101,7,24 HOUR,1.0,100.0,13.3,2013-04-13,24.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.016375
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.345833,2013-04-10,61.0,88101,7,24 HOUR,1.0,100.0,14.3,2013-04-14,33.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.027125
5.0,42101,Z,8-HR RUN AVG END HOUR,24,100.0,0.345833,2013-04-10,61.0,88101,7,24 HOUR,1.0,100.0,14.3,2013-04-14,33.0,44201,W,8-HR RUN AVG BEGIN HOUR,24.0,100.0,0.027125
