date_local,latitude,longitude,county,aqi_42101,aqi_42401,aqi_44201,aqi_42602,aqi_88502,aqi_max
2019-07-14,40.58027,-74.19832,Richmond,42.5,0.0,43.75,21.0,32.5,44.0
2019-07-15,40.58027,-74.19832,Richmond,38.25,0.0,43.75,21.0,27.5,38.25
2019-07-16,40.58027,-74.19832,Richmond,82.0,0.0,43.75,21.0,37.25,82.0
2019-07-17,40.58027,-74.19832,Richmond,91.75,0.0,43.75,21.0,54.5,91.75
2019-07-18,40.58027,-74.19832,Richmond,53.25,0.0,43.75,21.0,45.25,53.25
2019-07-19,40.58027,-74.19832,Richmond,50.75,0.0,43.75,21.0,42.25,50.75
2019-07-20,40.58027,-74.19832,Richmond,46.5,0.0,43.75,21.0,51.5,61.0
2019-07-21,40.58027,-74.19832,Richmond,42.5,0.0,43.75,21.0,53.25,53.25
2019-07-22,40.58027,-74.19832,Richmond,44.25,0.0,43.75,21.0,37.0,44.25
2019-07-23,40.58027,-74.19832,Richmond,27.0,0.0,43.75,21.0,14.333333333333334,27.0
2019-07-24,40.58027,-74.19832,Richmond,40.5,0.0,43.75,21.0,18.0,40.5
2019-07-25,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,28.25,38.0
2019-07-26,40.58027,-74.19832,Richmond,45.5,0.0,43.75,21.0,37.25,52.0
2019-07-27,40.58027,-74.19832,Richmond,65.5,0.0,43.75,21.0,43.5,65.5
2019-07-28,40.58027,-74.19832,Richmond,54.5,0.0,43.75,21.0,46.75,54.5
2019-07-29,40.58027,-74.19832,Richmond,62.5,0.0,43.75,21.0,53.5,62.5
2019-07-30,40.58027,-74.19832,Richmond,79.75,0.0,43.75,21.0,59.75,79.75
2019-07-31,40.58027,-74.19832,Richmond,59.25,0.0,43.75,21.0,59.0,59.25
2019-08-01,40.58027,-74.19832,Richmond,66.0,0.0,43.75,21.0,48.333333333333336,66.0
2019-08-02,40.58027,-74.19832,Richmond,55.25,0.0,43.75,21.0,41.0,55.25
2019-08-03,40.58027,-74.19832,Richmond,47.0,0.0,43.75,21.0,29.0,47.0
2019-08-04,40.58027,-74.19832,Richmond,49.75,0.0,43.75,21.0,24.75,49.75
2019-08-05,40.58027,-74.19832,Richmond,39.75,0.0,43.75,21.0,26.5,39.75
2019-08-06,40.58027,-74.19832,Richmond,43.5,0.0,43.75,21.0,33.25,43.5
2019-08-07,40.58027,-74.19832,Richmond,40.75,0.0,43.75,21.0,34.5,46.0
2019-08-08,40.58027,-74.19832,Richmond,48.0,0.0,43.75,21.0,30.0,48.0
2019-08-09,40.58027,-74.19832,Richmond,42.75,0.0,43.75,21.0,34.5,42.75
2019-08-10,40.58027,-74.19832,Richmond,31.75,0.0,43.75,21.0,27.0,31.75
2019-08-11,40.58027,-74.19832,Richmond,27.5,0.0,43.75,21.0,20.0,27.5
2019-08-12,40.58027,-74.19832,Richmond,39.75,0.0,43.75,21.0,30.0,39.75
2019-08-13,40.58027,-74.19832,Richmond,41.0,0.0,43.75,21.0,44.75,56.0
2019-08-14,40.58027,-74.19832,Richmond,43.0,0.0,43.75,21.0,57.75,57.75
2019-08-15,40.58027,-74.19832,Richmond,41.0,0.0,43.75,21.0,48.25,48.25
2019-08-16,40.58027,-74.19832,Richmond,35.5,0.0,43.75,21.0,28.25,38.0
2019-08-17,40.58027,-74.19832,Richmond,34.0,0.0,43.75,21.0,19.25,34.0
2019-08-18,40.58027,-74.19832,Richmond,39.25,0.0,43.75,21.0,26.75,39.25
2019-08-19,40.58027,-74.19832,Richmond,43.25,0.0,43.75,21.0,36.25,48.0
2019-08-20,40.58027,-74.19832,Richmond,49.25,0.0,43.75,21.0,35.75,49.25
2019-08-21,40.58027,-74.19832,Richmond,48.0,0.0,43.75,21.0,39.0,48.0
2019-08-22,40.58027,-74.19832,Richmond,49.25,0.0,43.75,21.0,40.75,49.25
2019-08-23,40.58027,-74.19832,Richmond,28.25,0.0,43.75,21.0,31.5,31.5
2019-08-24,40.58027,-74.19832,Richmond,24.75,0.0,43.75,21.0,19.666666666666668,24.75
2019-08-25,40.58027,-74.19832,Richmond,26.0,0.0,43.75,21.0,12.0,26.0
2019-08-26,40.58027,-74.19832,Richmond,34.25,0.0,43.75,21.0,14.75,34.25
2019-08-27,40.58027,-74.19832,Richmond,34.0,0.0,43.75,21.0,13.5,34.0
2019-08-28,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,18.25,34.0
2019-08-29,40.58027,-74.19832,Richmond,31.25,0.0,43.75,21.0,20.25,31.25
2019-08-30,40.58027,-74.19832,Richmond,54.75,0.0,43.75,21.0,30.75,54.75
2019-08-31,40.58027,-74.19832,Richmond,42.25,0.0,43.75,21.0,36.0,42.25
2019-09-01,40.58027,-74.19832,Richmond,36.0,0.0,43.75,21.0,20.25,36.0
2019-09-02,40.58027,-74.19832,Richmond,31.5,0.0,43.75,21.0,14.0,31.5
2019-09-03,40.58027,-74.19832,Richmond,45.0,0.0,43.75,21.0,20.5,45.0
2019-09-04,40.58027,-74.19832,Richmond,47.75,0.0,43.75,21.0,32.5,47.75
2019-09-05,40.58027,-74.19832,Richmond,35.0,0.0,43.75,21.0,25.25,35.0
2019-09-06,40.58027,-74.19832,Richmond,22.75,0.0,43.75,21.0,11.0,24.0
2019-09-07,40.58027,-74.19832,Richmond,29.0,0.0,43.75,21.0,14.75,29.0
2019-09-08,40.58027,-74.19832,Richmond,33.5,0.0,43.75,21.0,28.25,33.5
2019-09-09,40.58027,-74.19832,Richmond,38.5,0.0,43.75,21.0,29.0,38.5
2019-09-10,40.58027,-74.19832,Richmond,33.25,0.0,43.75,21.0,16.5,33.25
2019-09-11,40.58027,-74.19832,Richmond,58.0,0.0,43.75,21.0,30.0,58.0
2019-09-12,40.58027,-74.19832,Richmond,36.25,0.0,43.75,21.0,49.25,53.0
2019-09-13,40.58027,-74.19832,Richmond,26.75,0.0,43.75,21.0,35.666666666666664,35.666666666666664
2019-09-14,40.58027,-74.19832,Richmond,29.25,0.0,43.75,21.0,24.0,29.25
2019-09-15,40.58027,-74.19832,Richmond,35.25,0.0,43.75,21.0,21.25,35.25
2019-09-16,40.58027,-74.19832,Richmond,32.5,0.0,43.75,21.0,32.75,32.75
2019-09-17,40.58027,-74.19832,Richmond,31.75,0.0,43.75,21.0,31.33333333333333,31.75
2019-09-18,40.58027,-74.19832,Richmond,26.75,0.0,43.75,21.0,22.25,37.0
2019-09-19,40.58027,-74.19832,Richmond,24.25,0.0,43.75,21.0,22.25,24.25
2019-09-20,40.58027,-74.19832,Richmond,41.25,0.0,43.75,21.0,30.0,41.25
2019-09-21,40.58027,-74.19832,Richmond,69.5,0.0,43.75,21.0,44.0,69.5
2019-09-22,40.58027,-74.19832,Richmond,69.5,0.0,43.75,21.0,53.75,69.5
2019-09-23,40.58027,-74.19832,Richmond,76.75,0.0,43.75,21.0,52.5,76.75
2019-09-24,40.58027,-74.19832,Richmond,41.0,0.0,43.75,21.0,33.666666666666664,41.0
2019-09-25,40.58027,-74.19832,Richmond,35.5,0.0,43.75,21.0,24.75,35.5
2019-09-26,40.58027,-74.19832,Richmond,40.25,0.0,43.75,21.0,34.0,40.25
2019-09-27,40.58027,-74.19832,Richmond,38.75,0.0,43.75,21.0,36.0,42.0
2019-09-28,40.58027,-74.19832,Richmond,42.5,0.0,43.75,21.0,32.5,42.5
2019-09-29,40.58027,-74.19832,Richmond,35.75,0.0,43.75,21.0,26.666666666666668,35.75
2019-09-30,40.58027,-74.19832,Richmond,29.25,0.0,43.75,21.0,16.5,29.25
2019-10-01,40.58027,-74.19832,Richmond,40.0,0.0,43.75,21.0,17.666666666666668,40.0
2019-10-02,40.58027,-74.19832,Richmond,44.75,0.0,43.75,21.0,32.5,44.75
2019-10-03,40.58027,-74.19832,Richmond,24.75,0.0,43.75,21.0,29.666666666666668,29.666666666666668
2019-10-04,40.58027,-74.19832,Richmond,21.75,0.0,43.75,21.0,14.75,21.75
2019-10-05,40.58027,-74.19832,Richmond,29.0,0.0,43.75,21.0,4.75,29.0
2019-10-06,40.58027,-74.19832,Richmond,31.75,0.0,43.75,21.0,6.0,31.75
2019-10-07,40.58027,-74.19832,Richmond,32.75,0.0,43.75,21.0,10.75,32.75
2019-10-08,40.58027,-74.19832,Richmond,21.75,0.0,43.75,21.0,12.25,21.75
2019-10-09,40.58027,-74.19832,Richmond,15.25,0.0,43.75,21.0,13.5,24.0
2019-10-10,40.58027,-74.19832,Richmond,24.25,0.0,43.75,21.0,11.5,24.25
2019-10-11,40.58027,-74.19832,Richmond,26.5,0.0,43.75,21.0,9.75,26.5
2019-10-12,40.58027,-74.19832,Richmond,26.75,0.0,43.75,21.0,16.25,26.75
2019-10-13,40.58027,-74.19832,Richmond,27.75,0.0,43.75,21.0,23.25,27.75
2019-10-14,40.58027,-74.19832,Richmond,38.5,0.0,43.75,21.0,27.0,38.5
2019-10-15,40.58027,-74.19832,Richmond,30.0,0.0,43.75,21.0,29.75,31.0
2019-10-16,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,21.75,38.0
2019-10-17,40.58027,-74.19832,Richmond,24.75,0.0,43.75,21.0,12.0,24.75
2019-10-18,40.58027,-74.19832,Richmond,22.0,0.0,43.75,21.0,13.5,22.0
2019-10-19,40.58027,-74.19832,Richmond,27.5,0.0,43.75,21.0,22.75,27.5
2019-10-20,40.58027,-74.19832,Richmond,28.25,0.0,43.75,21.0,41.5,41.5
2019-10-21,40.58027,-74.19832,Richmond,28.75,0.0,43.75,21.0,46.5,46.5
2019-10-22,40.58027,-74.19832,Richmond,27.5,0.0,43.75,21.0,27.75,27.75
2019-10-23,40.58027,-74.19832,Richmond,30.0,0.0,43.75,21.0,20.5,30.0
2019-10-24,40.58027,-74.19832,Richmond,34.0,0.0,43.75,21.0,32.0,38.0
2019-10-25,40.58027,-74.19832,Richmond,32.0,0.0,43.75,21.0,45.0,45.0
2019-10-26,40.58027,-74.19832,Richmond,31.75,0.0,43.75,21.0,43.5,43.5
2019-10-27,40.58027,-74.19832,Richmond,32.25,0.0,43.75,21.0,24.25,32.25
2019-10-28,40.58027,-74.19832,Richmond,27.25,0.0,43.75,21.0,17.25,27.25
2019-10-29,40.58027,-74.19832,Richmond,23.75,0.0,43.75,21.0,20.75,23.75
2019-10-30,40.58027,-74.19832,Richmond,17.0,0.0,43.75,21.0,23.5,40.0
2019-10-31,40.58027,-74.19832,Richmond,25.5,0.0,43.75,21.0,19.75,25.5
2019-11-01,40.58027,-74.19832,Richmond,25.25,0.0,43.75,21.0,13.0,25.25
2019-11-02,40.58027,-74.19832,Richmond,26.25,0.0,43.75,21.0,17.0,27.0
2019-11-03,40.58027,-74.19832,Richmond,27.0,0.0,43.75,21.0,25.25,27.0
2019-11-04,40.58027,-74.19832,Richmond,30.0,0.0,43.75,21.0,30.75,30.75
2019-11-05,40.58027,-74.19832,Richmond,23.5,0.0,43.75,21.0,35.75,46.0
2019-11-06,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,37.75,37.75
2019-11-07,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,33.0,33.0
2019-11-08,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,22.5,22.5
2019-11-09,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,15.75,15.75
2019-11-10,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,32.75,32.75
2019-11-11,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,53.75,68.0
2019-11-12,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,42.25,42.25
2019-11-13,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,21.5,21.5
2019-11-14,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,27.0,46.0
2019-11-15,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,43.75,43.75
2019-11-16,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,36.0,36.0
2019-11-17,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,19.75,23.0
2019-11-18,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,21.0,21.0
2019-11-19,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,25.5,25.5
2019-11-20,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,29.5,29.5
2019-11-21,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,35.75,35.75
2019-11-22,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,41.0,41.0
2019-11-23,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,31.0,43.0
2019-11-24,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,24.75,24.75
2019-11-25,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,41.75,41.75
2019-11-26,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,56.5,62.0
2019-11-27,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,53.5,53.5
2019-11-28,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,33.0,33.0
2019-11-29,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,15.5,15.5
2019-11-30,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,18.75,18.75
2019-12-01,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,22.75,22.75
2019-12-02,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,22.25,22.25
2019-12-03,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,23.0,23.0
2019-12-04,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,37.0,37.0
2019-12-05,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,41.75,41.75
2019-12-06,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,34.5,34.5
2019-12-07,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,39.0,39.0
2019-12-08,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,41.5,41.5
2019-12-09,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,35.333333333333336,35.333333333333336
2019-12-10,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,41.5,41.5
2019-12-11,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,39.75,39.75
2019-12-12,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,38.25,38.25
2019-12-13,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,51.5,51.5
2019-12-14,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,40.25,40.25
2019-12-15,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,31.25,31.25
2019-12-16,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,40.75,40.75
2019-12-17,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,33.75,34.0
2019-12-18,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,30.5,30.5
2019-12-19,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,35.75,35.75
2019-12-20,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,40.0,40.0
2019-12-21,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,48.75,48.75
2019-12-22,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,59.5,59.5
2019-12-23,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,65.75,79.0
2019-12-24,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,59.25,59.25
2019-12-25,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,52.5,52.5
2019-12-26,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,60.25,74.0
2019-12-27,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,58.75,58.75
2019-12-28,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,54.25,54.25
2019-12-29,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,57.25,63.0
2019-12-30,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,38.5,38.5
2019-12-31,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,25.75,25.75
2020-01-01,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,45.25,45.25
2020-01-02,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,47.75,47.75
2020-01-03,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,58.0,58.0
2020-01-04,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,54.5,54.5
2020-01-05,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,41.25,41.25
2020-01-06,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,41.5,41.5
2020-01-07,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,49.75,75.0
2020-01-08,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,48.5,48.5
2020-01-09,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,46.5,46.5
2020-01-10,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,48.5,48.5
2020-01-11,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,48.5,48.5
2020-01-12,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,42.5,42.5
2020-01-13,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,47.75,50.0
2020-01-14,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,55.75,55.75
2020-01-15,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,55.25,55.25
2020-01-16,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,49.0,49.0
2020-01-17,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,40.25,40.25
2020-01-18,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,32.25,32.25
2020-01-19,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,34.5,34.5
2020-01-20,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,38.5,38.5
2020-01-21,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,37.25,37.25
2020-01-22,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,46.75,54.0
2020-01-23,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,58.25,58.25
2020-01-24,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,63.5,63.5
2020-01-25,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,45.75,45.75
2020-01-26,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,29.0,29.0
2020-01-27,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,33.25,33.25
2020-01-28,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,30.75,30.75
2020-01-29,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,28.25,28.25
2020-01-30,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,37.75,37.75
2020-01-31,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,48.5,52.0
2020-02-01,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,52.25,52.25
2020-02-02,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,50.0,50.0
2020-02-03,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,50.0,53.0
2020-02-04,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,56.75,56.75
2020-02-05,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,45.5,45.5
2020-02-06,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,35.75,35.75
2020-02-07,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,35.5,35.5
2020-02-08,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,37.0,37.0
2020-02-09,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,48.25,54.0
2020-02-10,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,46.25,46.25
2020-02-11,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,41.333333333333336,41.333333333333336
2020-02-12,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,39.75,42.0
2020-02-13,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,34.5,34.5
2020-02-14,40.58027,-74.19832,Richmond,21.0,0.0,43.75,21.0,31.0,31.0
2020-02-15,40.58027,-74.19832,Richmond,27.5,0.0,43.75,21.0,26.5,33.0
2020-02-16,40.58027,-74.19832,Richmond,26.5,0.0,43.75,21.0,31.75,31.75
2020-02-17,40.58027,-74.19832,Richmond,29.75,0.0,43.75,21.0,47.25,47.25
2020-02-18,40.58027,-74.19832,Richmond,34.25,0.0,43.75,21.0,52.75,58.0
2020-02-19,40.58027,-74.19832,Richmond,35.75,0.0,43.75,21.0,43.0,43.0
2020-02-20,40.58027,-74.19832,Richmond,31.33333333333333,0.0,43.75,21.0,28.5,31.33333333333333
2020-02-21,40.58027,-74.19832,Richmond,31.33333333333333,0.0,43.75,21.0,24.25,24.25
2020-02-22,40.58027,-74.19832,Richmond,31.33333333333333,0.0,43.75,21.0,32.5,32.5
2020-02-23,40.58027,-74.19832,Richmond,31.33333333333333,0.0,43.75,21.0,46.5,46.5
2020-02-24,40.58027,-74.19832,Richmond,31.33333333333333,0.0,43.75,21.0,57.25,68.0
2020-02-25,40.58027,-74.19832,Richmond,31.33333333333333,0.0,43.75,21.0,54.66666666666666,54.66666666666666
2020-02-26,40.58027,-74.19832,Richmond,35.0,0.0,43.75,21.0,33.5,35.0
2020-02-27,40.58027,-74.19832,Richmond,32.0,0.0,43.75,21.0,25.0,32.0
2020-02-29,40.58027,-74.19832,Richmond,28.0,0.0,43.75,21.0,25.0,28.0
2020-03-01,40.58027,-74.19832,Richmond,36.25,0.0,43.75,21.0,29.0,36.25
2020-03-02,40.58027,-74.19832,Richmond,42.75,0.0,43.75,21.0,45.0,45.0
2020-03-03,40.58027,-74.19832,Richmond,35.75,0.0,43.75,21.0,50.5,50.5
2020-03-04,40.58027,-74.19832,Richmond,36.0,0.0,43.75,21.0,32.5,36.0
2020-03-05,40.58027,-74.19832,Richmond,34.75,0.0,43.75,21.0,23.5,34.75
2020-03-06,40.58027,-74.19832,Richmond,27.25,0.0,43.75,21.0,37.66666666666666,37.66666666666666
2020-03-07,40.58027,-74.19832,Richmond,34.0,0.0,43.75,21.0,33.25,34.0
2020-03-08,40.58027,-74.19832,Richmond,37.75,0.0,43.75,21.0,25.5,37.75
2020-03-09,40.58027,-74.19832,Richmond,39.5,0.0,43.75,21.0,36.5,39.5
2020-03-10,40.58027,-74.19832,Richmond,34.75,0.0,43.75,21.0,46.25,46.25
2020-03-11,40.58027,-74.19832,Richmond,26.25,0.0,43.75,21.0,37.25,37.25
2020-03-12,40.58027,-74.19832,Richmond,30.0,0.0,43.75,21.0,31.5,31.5
2020-03-13,40.58027,-74.19832,Richmond,35.0,0.0,43.75,21.0,29.75,35.0
2020-03-14,40.58027,-74.19832,Richmond,36.0,0.0,43.75,21.0,22.0,36.0
2020-03-15,40.58027,-74.19832,Richmond,36.0,0.0,43.75,21.0,22.5,36.0
2020-03-16,40.58027,-74.19832,Richmond,39.0,0.0,43.75,21.0,24.0,39.0
2020-03-17,40.58027,-74.19832,Richmond,35.75,0.0,43.75,21.0,24.5,35.75
2020-03-18,40.58027,-74.19832,Richmond,37.5,0.0,43.75,21.0,26.5,37.5
2020-03-19,40.58027,-74.19832,Richmond,29.25,0.0,43.75,21.0,26.25,29.25
2020-03-20,40.58027,-74.19832,Richmond,32.75,0.0,43.75,21.0,29.5,32.75
2020-03-21,40.58027,-74.19832,Richmond,35.75,0.0,43.75,21.0,27.75,35.75
2020-03-22,40.58027,-74.19832,Richmond,39.0,0.0,43.75,21.0,25.75,39.0
2020-03-23,40.58027,-74.19832,Richmond,35.5,0.0,43.75,21.0,23.666666666666668,35.5
2020-03-24,40.58027,-74.19832,Richmond,32.75,0.0,43.75,21.0,18.5,32.75
2020-03-25,40.58027,-74.19832,Richmond,30.75,0.0,43.75,21.0,20.25,30.75
2020-03-26,40.58027,-74.19832,Richmond,34.5,0.0,43.75,21.0,28.0,34.5
2020-03-27,40.58027,-74.19832,Richmond,38.25,0.0,43.75,21.0,33.0,38.25
2020-03-28,40.58027,-74.19832,Richmond,33.5,0.0,43.75,21.0,30.0,33.5
2020-03-29,40.58027,-74.19832,Richmond,30.75,0.0,43.75,21.0,18.75,30.75
2020-03-30,40.58027,-74.19832,Richmond,28.5,0.0,43.75,21.0,15.25,28.5
2020-03-31,40.58027,-74.19832,Richmond,35.5,0.0,43.75,21.0,14.25,35.5
2020-04-01,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,13.25,38.0
2020-04-02,40.58027,-74.19832,Richmond,39.5,0.0,43.75,21.0,13.75,39.5
2020-04-03,40.58027,-74.19832,Richmond,31.0,0.0,43.75,21.0,11.0,31.0
2020-04-04,40.58027,-74.19832,Richmond,33.25,0.0,43.75,21.0,14.5,33.25
2020-04-05,40.58027,-74.19832,Richmond,29.0,0.0,43.75,21.0,32.75,32.75
2020-04-06,40.58027,-74.19832,Richmond,36.75,0.0,43.75,21.0,40.0,40.0
2020-04-07,40.58027,-74.19832,Richmond,43.0,0.0,43.75,21.0,27.75,43.0
2020-04-08,40.58027,-74.19832,Richmond,41.0,0.0,43.75,21.0,30.0,41.0
2020-04-09,40.58027,-74.19832,Richmond,40.75,0.0,43.75,21.0,26.5,40.75
2020-04-10,40.58027,-74.19832,Richmond,36.5,0.0,43.75,21.0,14.0,36.5
2020-04-11,40.58027,-74.19832,Richmond,40.25,0.0,43.75,21.0,18.25,40.25
2020-04-12,40.58027,-74.19832,Richmond,44.25,0.0,43.75,21.0,32.5,44.25
2020-04-13,40.58027,-74.19832,Richmond,42.5,0.0,43.75,21.0,30.0,42.5
2020-04-14,40.58027,-74.19832,Richmond,41.75,0.0,43.75,21.0,16.0,41.75
2020-04-15,40.58027,-74.19832,Richmond,42.75,0.0,43.75,21.0,15.75,42.75
2020-04-16,40.58027,-74.19832,Richmond,39.25,0.0,43.75,21.0,19.75,39.25
2020-04-17,40.58027,-74.19832,Richmond,41.75,0.0,43.75,21.0,21.5,41.75
2020-04-18,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,21.25,37.0
2020-04-19,40.58027,-74.19832,Richmond,44.75,0.0,43.75,21.0,26.75,44.75
2020-04-20,40.58027,-74.19832,Richmond,37.5,0.0,43.75,21.0,25.75,37.5
2020-04-21,40.58027,-74.19832,Richmond,37.0,0.0,43.75,21.0,19.25,37.0
2020-04-22,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,17.0,38.0
2020-04-23,40.58027,-74.19832,Richmond,37.25,0.0,43.75,21.0,20.0,37.25
2020-04-24,40.58027,-74.19832,Richmond,24.25,0.0,43.75,21.0,23.25,24.25
2020-04-25,40.58027,-74.19832,Richmond,38.0,0.0,43.75,21.0,26.0,38.0
2020-04-26,40.58027,-74.19832,Richmond,38.25,0.0,43.75,21.0,20.0,38.25
2020-04-27,40.58027,-74.19832,Richmond,30.33333333333333,0.0,43.75,21.0,7.0,30.33333333333333
2020-04-28,40.58027,-74.19832,Richmond,38.5,0.0,43.75,21.0,9.333333333333334,38.5
2020-04-29,40.58027,-74.19832,Richmond,39.75,0.0,43.75,21.0,20.5,39.75
2020-04-30,40.58027,-74.19832,Richmond,39.75,0.0,43.75,21.0,25.5,39.75
2020-05-01,40.58027,-74.19832,Richmond,42.25,0.0,43.75,21.0,16.333333333333332,42.25
2020-05-02,40.58027,-74.19832,Richmond,40.0,0.0,43.75,21.0,16.0,40.0
2020-05-03,40.58027,-74.19832,Richmond,44.25,0.0,43.75,21.0,26.75,44.25
